pT,muon_inv_mass,acc,output,correct_output,classifier,blur
8.430716514587402,77.82704162597656,0.9660414457321167,0.03395853191614151,0.0,General PFN Classifier,0.1
8.669676780700684,73.26336669921875,0.9860208630561829,0.013979136012494564,0.0,General PFN Classifier,0.1
8.669676780700684,73.26336669921875,0.9860208630561829,0.013979136012494564,0.0,General PFN Classifier,0.1
9.175797462463379,90.75235748291016,0.8990998864173889,0.8990998864173889,1.0,General PFN Classifier,0.1
9.175797462463379,90.75235748291016,0.8990998864173889,0.8990998864173889,1.0,General PFN Classifier,0.1
9.175797462463379,90.75235748291016,0.8990998864173889,0.8990998864173889,1.0,General PFN Classifier,0.1
9.259196281433105,83.90180969238281,0.6345577239990234,0.36544230580329895,0.0,General PFN Classifier,0.1
9.259196281433105,83.90180969238281,0.6345577239990234,0.36544230580329895,0.0,General PFN Classifier,0.1
9.273126602172852,92.92117309570312,0.1596813201904297,0.8403186798095703,0.0,General PFN Classifier,0.1
9.33989143371582,89.3368148803711,0.9027981162071228,0.9027981162071228,1.0,General PFN Classifier,0.1
9.419363975524902,84.04476928710938,0.6820990443229675,0.6820990443229675,1.0,General PFN Classifier,0.1
9.57837963104248,83.9445571899414,0.8730560541152954,0.12694396078586578,0.0,General PFN Classifier,0.1
9.762626647949219,76.98131561279297,0.892660915851593,0.10733906179666519,0.0,General PFN Classifier,0.1
9.774552345275879,95.57044219970703,0.2865477204322815,0.7134522795677185,0.0,General PFN Classifier,0.1
9.774552345275879,95.57044219970703,0.2865477204322815,0.7134522795677185,0.0,General PFN Classifier,0.1
9.780619621276855,97.08159637451172,0.7580684423446655,0.7580684423446655,1.0,General PFN Classifier,0.1
9.780619621276855,97.08159637451172,0.7580684423446655,0.7580684423446655,1.0,General PFN Classifier,0.1
9.892494201660156,91.20227813720703,0.7939919829368591,0.7939919829368591,1.0,General PFN Classifier,0.1
9.948067665100098,82.18940734863281,0.7995839715003967,0.20041601359844208,0.0,General PFN Classifier,0.1
10.00319766998291,100.43905639648438,0.5949678421020508,0.4050321578979492,0.0,General PFN Classifier,0.1
10.108757019042969,82.6097183227539,0.8948849439620972,0.10511502623558044,0.0,General PFN Classifier,0.1
10.163199424743652,89.8121109008789,0.8158067464828491,0.8158067464828491,1.0,General PFN Classifier,0.1
10.228851318359375,74.02152252197266,0.9321655631065369,0.06783442199230194,0.0,General PFN Classifier,0.1
10.298649787902832,88.2328872680664,0.8955615758895874,0.8955615758895874,1.0,General PFN Classifier,0.1
10.298649787902832,88.2328872680664,0.8955615758895874,0.8955615758895874,1.0,General PFN Classifier,0.1
10.298649787902832,88.2328872680664,0.8955615758895874,0.8955615758895874,1.0,General PFN Classifier,0.1
10.412666320800781,75.32881927490234,0.983719527721405,0.016280485317111015,0.0,General PFN Classifier,0.1
10.704599380493164,91.11106872558594,0.8972681164741516,0.8972681164741516,1.0,General PFN Classifier,0.1
10.704599380493164,91.11106872558594,0.8972681164741516,0.8972681164741516,1.0,General PFN Classifier,0.1
10.727825164794922,80.837890625,0.9622375965118408,0.03776237741112709,0.0,General PFN Classifier,0.1
10.869940757751465,90.19831848144531,0.8081933259963989,0.8081933259963989,1.0,General PFN Classifier,0.1
10.879344940185547,71.74762725830078,0.9543418288230896,0.04565814509987831,0.0,General PFN Classifier,0.1
10.879344940185547,71.74762725830078,0.9543418288230896,0.04565814509987831,0.0,General PFN Classifier,0.1
10.890188217163086,74.48989868164062,0.8789485692977905,0.12105145305395126,0.0,General PFN Classifier,0.1
10.890188217163086,74.48989868164062,0.8789485692977905,0.12105145305395126,0.0,General PFN Classifier,0.1
